# Spectrum of hd97658 (muscles) at 1 AU
# WL(nm)	Flux(ergs/cm**2/s/nm)
2.6958928e+03	1.9233712e+01 
2.6959928e+03	1.8949826e+01 
2.6960928e+03	1.8942688e+01 
2.6961928e+03	1.8627673e+01 
2.6962928e+03	1.8965423e+01 
2.6963928e+03	1.8501890e+01 
2.6964928e+03	1.9212247e+01 
2.6965928e+03	1.8572991e+01 
2.6966928e+03	1.9151423e+01 
2.6967928e+03	1.8545542e+01 
2.6968928e+03	1.9216717e+01 
2.6969928e+03	1.9057958e+01 
2.6970928e+03	1.9197436e+01 
2.6971928e+03	1.8615454e+01 
2.6972928e+03	1.9004270e+01 
2.6973928e+03	1.9130787e+01 
2.6974928e+03	1.9117659e+01 
2.6975928e+03	1.9181645e+01 
2.6976928e+03	1.9210449e+01 
2.6977928e+03	1.8987064e+01 
2.6978928e+03	1.9185492e+01 
2.6979928e+03	1.9219314e+01 
2.6980928e+03	1.9196090e+01 
2.6981928e+03	1.8576165e+01 
2.6982928e+03	1.9198406e+01 
2.6983928e+03	1.8822394e+01 
2.6984928e+03	1.9203153e+01 
2.6985928e+03	1.9063841e+01 
2.6986928e+03	1.9057645e+01 
2.6987928e+03	1.8884919e+01 
2.6988928e+03	1.8934577e+01 
2.6989928e+03	1.9167619e+01 
2.6990928e+03	1.8682580e+01 
2.6991928e+03	1.9027047e+01 
2.6992928e+03	1.9145836e+01 
2.6993928e+03	1.9141549e+01 
2.6994928e+03	1.9057428e+01 
2.6995928e+03	1.8701951e+01 
2.6996928e+03	1.8699465e+01 
2.6997928e+03	1.8950372e+01 
2.6998928e+03	1.9138079e+01 
2.6999928e+03	1.8454631e+01 
2.7000928e+03	1.9013606e+01 
2.7001928e+03	1.9101771e+01 
2.7002928e+03	1.9156919e+01 
2.7003928e+03	1.9025968e+01 
2.7004928e+03	1.9118042e+01 
2.7005928e+03	1.9088789e+01 
2.7006928e+03	1.9094962e+01 
2.7007928e+03	1.9118257e+01 
2.7008928e+03	1.8406080e+01 
2.7009928e+03	1.8466833e+01 
2.7010928e+03	1.8996327e+01 
2.7011928e+03	1.9102965e+01 
2.7012928e+03	1.8535810e+01 
2.7013928e+03	1.9039432e+01 
2.7014928e+03	1.8965421e+01 
2.7015928e+03	1.9117377e+01 
2.7016928e+03	1.9037274e+01 
2.7017928e+03	1.8940017e+01 
2.7018928e+03	1.8696101e+01 
2.7019928e+03	1.9006179e+01 
2.7020928e+03	1.8165002e+01 
2.7021928e+03	1.8259016e+01 
2.7022928e+03	1.8850071e+01 
2.7023928e+03	1.8924085e+01 
2.7024928e+03	1.9089115e+01 
2.7025928e+03	1.9062290e+01 
2.7026928e+03	1.8990402e+01 
2.7027928e+03	1.8975150e+01 
2.7028928e+03	1.9071844e+01 
2.7029928e+03	1.9065572e+01 
2.7030928e+03	1.8956045e+01 
2.7031928e+03	1.9066868e+01 
2.7032928e+03	1.8990489e+01 
2.7033928e+03	1.9063784e+01 
2.7034928e+03	1.8932862e+01 
2.7035928e+03	1.8885925e+01 
2.7036928e+03	1.8611958e+01 
2.7037928e+03	1.8533976e+01 
2.7038928e+03	1.9050466e+01 
2.7039928e+03	1.8985385e+01 
2.7040928e+03	1.8867785e+01 
2.7041928e+03	1.9046292e+01 
2.7042928e+03	1.9046545e+01 
2.7043928e+03	1.9024869e+01 
2.7044928e+03	1.8998717e+01 
2.7045928e+03	1.8830816e+01 
2.7046928e+03	1.8250999e+01 
2.7047928e+03	1.8933093e+01 
2.7048928e+03	1.8816423e+01 
2.7049928e+03	1.9018893e+01 
2.7050928e+03	1.9013208e+01 
2.7051928e+03	1.9020232e+01 
2.7052928e+03	1.9009794e+01 
2.7053928e+03	1.8996284e+01 
2.7054928e+03	1.8999441e+01 
2.7055928e+03	1.8982424e+01 
2.7056928e+03	1.8958860e+01 
2.7057928e+03	1.8235954e+01 
2.7058928e+03	1.8265601e+01 
2.7059928e+03	1.8674750e+01 
2.7060928e+03	1.8825081e+01 
2.7061928e+03	1.8214999e+01 
2.7062928e+03	1.8984370e+01 
2.7063928e+03	1.8985447e+01 
2.7064928e+03	1.8978780e+01 
2.7065928e+03	1.8941008e+01 
2.7066928e+03	1.8977033e+01 
2.7067928e+03	1.8966573e+01 
2.7068928e+03	1.8967059e+01 
2.7069928e+03	1.8845888e+01 
2.7070928e+03	1.8326261e+01 
2.7071928e+03	1.8819572e+01 
2.7072928e+03	1.8208321e+01 
2.7073928e+03	1.7710648e+01 
2.7074928e+03	1.8558925e+01 
2.7075928e+03	1.8907625e+01 
2.7076928e+03	1.8947421e+01 
2.7077928e+03	1.8386840e+01 
2.7078928e+03	1.8553892e+01 
2.7079928e+03	1.8763082e+01 
2.7080928e+03	1.8692679e+01 
2.7081928e+03	1.7707593e+01 
2.7082928e+03	1.8774405e+01 
2.7083928e+03	1.8760727e+01 
2.7084928e+03	1.8927395e+01 
2.7085928e+03	1.8909270e+01 
2.7086928e+03	1.8914873e+01 
2.7087928e+03	1.8878217e+01 
2.7088928e+03	1.8893150e+01 
2.7089928e+03	1.8887264e+01 
2.7090928e+03	1.8868485e+01 
2.7091928e+03	1.8904359e+01 
2.7092928e+03	1.8600457e+01 
2.7093928e+03	1.8885962e+01 
2.7094928e+03	1.8847309e+01 
2.7095928e+03	1.8780368e+01 
2.7096928e+03	1.8519574e+01 
2.7097928e+03	1.8897572e+01 
2.7098928e+03	1.8890332e+01 
2.7099928e+03	1.8894022e+01 
2.7100928e+03	1.8877456e+01 
2.7101928e+03	1.8874597e+01 
2.7102928e+03	1.8879995e+01 
2.7103928e+03	1.8660327e+01 
2.7104928e+03	1.8547478e+01 
2.7105928e+03	1.8879304e+01 
2.7106928e+03	1.8879173e+01 
2.7107928e+03	1.8871459e+01 
2.7108928e+03	1.8737405e+01 
2.7109928e+03	1.8865046e+01 
2.7110928e+03	1.8769337e+01 
2.7111928e+03	1.8768754e+01 
2.7112928e+03	1.8475473e+01 
2.7113928e+03	1.8650643e+01 
2.7114928e+03	1.7460133e+01 
2.7115928e+03	1.7909442e+01 
2.7116928e+03	1.8740175e+01 
2.7117928e+03	1.8809785e+01 
2.7118928e+03	1.8248582e+01 
2.7119928e+03	1.8823065e+01 
2.7120928e+03	1.7743564e+01 
2.7121928e+03	1.8456652e+01 
2.7122928e+03	1.8835919e+01 
2.7123928e+03	1.8821021e+01 
2.7124928e+03	1.8694686e+01 
2.7125928e+03	1.8728975e+01 
2.7126928e+03	1.8792244e+01 
2.7127928e+03	1.8815142e+01 
2.7128928e+03	1.8762617e+01 
2.7129928e+03	1.8792209e+01 
2.7130928e+03	1.8804526e+01 
2.7131928e+03	1.8741192e+01 
2.7132928e+03	1.8781499e+01 
2.7133928e+03	1.8499999e+01 
2.7134928e+03	1.8300680e+01 
2.7135928e+03	1.8766937e+01 
2.7136928e+03	1.8708605e+01 
2.7137928e+03	1.8796761e+01 
2.7138928e+03	1.8783116e+01 
2.7139928e+03	1.8593646e+01 
2.7140928e+03	1.8689867e+01 
2.7141928e+03	1.8740304e+01 
2.7142928e+03	1.8738419e+01 
2.7143928e+03	1.8523847e+01 
2.7144928e+03	1.8760900e+01 
2.7145928e+03	1.8737526e+01 
2.7146928e+03	1.8668820e+01 
2.7147928e+03	1.8756490e+01 
2.7148928e+03	1.8765592e+01 
2.7149928e+03	1.8738411e+01 
2.7150928e+03	1.8212495e+01 
2.7151928e+03	1.8675376e+01 
2.7152928e+03	1.8708827e+01 
2.7153928e+03	1.8281372e+01 
2.7154928e+03	1.8510039e+01 
2.7155928e+03	1.8555169e+01 
2.7156928e+03	1.8281140e+01 
2.7157928e+03	1.8500610e+01 
2.7158928e+03	1.8696931e+01 
2.7159928e+03	1.8710015e+01 
2.7160928e+03	1.8702123e+01 
2.7161928e+03	1.8721228e+01 
2.7162928e+03	1.8656004e+01 
2.7163928e+03	1.8266050e+01 
2.7164928e+03	1.8546993e+01 
2.7165928e+03	1.8599188e+01 
2.7166928e+03	1.8621841e+01 
2.7167928e+03	1.8683364e+01 
2.7168928e+03	1.8702717e+01 
2.7169928e+03	1.8160899e+01 
2.7170928e+03	1.8471387e+01 
2.7171928e+03	1.8083839e+01 
2.7172928e+03	1.8609689e+01 
2.7173928e+03	1.8631736e+01 
2.7174928e+03	1.8683011e+01 
2.7175928e+03	1.8689484e+01 
2.7176928e+03	1.8196651e+01 
2.7177928e+03	1.8467448e+01 
2.7178928e+03	1.8397864e+01 
2.7179928e+03	1.8309299e+01 
2.7180928e+03	1.8685313e+01 
2.7181928e+03	1.8676678e+01 
2.7182928e+03	1.8693254e+01 
2.7183928e+03	1.8373343e+01 
2.7184928e+03	1.8623677e+01 
2.7185928e+03	1.8660978e+01 
2.7186928e+03	1.8636036e+01 
2.7187928e+03	1.8635694e+01 
2.7188928e+03	1.8658157e+01 
2.7189928e+03	1.8422382e+01 
2.7190928e+03	1.8643588e+01 
2.7191928e+03	1.8651734e+01 
2.7192928e+03	1.8150812e+01 
2.7193928e+03	1.8560136e+01 
2.7194928e+03	1.7986578e+01 
2.7195928e+03	1.7973127e+01 
2.7196928e+03	1.8575522e+01 
2.7197928e+03	1.8344668e+01 
2.7198928e+03	1.8228372e+01 
2.7199928e+03	1.8617181e+01 
2.7200928e+03	1.8645873e+01 
2.7201928e+03	1.8536122e+01 
2.7202928e+03	1.8630848e+01 
2.7203928e+03	1.8615904e+01 
2.7204928e+03	1.8627904e+01 
2.7205928e+03	1.8418358e+01 
2.7206928e+03	1.7906744e+01 
2.7207928e+03	1.8459089e+01 
2.7208928e+03	1.8489897e+01 
2.7209928e+03	1.8572745e+01 
2.7210928e+03	1.8307457e+01 
2.7211928e+03	1.7967483e+01 
2.7212928e+03	1.8525734e+01 
2.7213928e+03	1.8607035e+01 
2.7214928e+03	1.8598183e+01 
2.7215928e+03	1.8596056e+01 
2.7216928e+03	1.8591306e+01 
2.7217928e+03	1.8597369e+01 
2.7218928e+03	1.8580920e+01 
2.7219928e+03	1.8221342e+01 
2.7220928e+03	1.8581063e+01 
2.7221928e+03	1.8580168e+01 
2.7222928e+03	1.7945262e+01 
2.7223928e+03	1.8483918e+01 
2.7224928e+03	1.7911646e+01 
2.7225928e+03	1.8499530e+01 
2.7226928e+03	1.8474313e+01 
2.7227928e+03	1.8548625e+01 
2.7228928e+03	1.8575673e+01 
2.7229928e+03	1.8552381e+01 
2.7230928e+03	1.8566960e+01 
2.7231928e+03	1.7821217e+01 
2.7232928e+03	1.8356139e+01 
2.7233928e+03	1.8438526e+01 
2.7234928e+03	1.8541563e+01 
2.7235928e+03	1.8175991e+01 
2.7236928e+03	1.8521109e+01 
2.7237928e+03	1.8552222e+01 
2.7238928e+03	1.8549369e+01 
2.7239928e+03	1.8161289e+01 
2.7240928e+03	1.8130028e+01 
2.7241928e+03	1.8524567e+01 
2.7242928e+03	1.8492557e+01 
2.7243928e+03	1.8482960e+01 
2.7244928e+03	1.8475133e+01 
2.7245928e+03	1.8225129e+01 
2.7246928e+03	1.8211174e+01 
2.7247928e+03	1.8409943e+01 
2.7248928e+03	1.8302210e+01 
2.7249928e+03	1.8162327e+01 
2.7250928e+03	1.7854512e+01 
2.7251928e+03	1.8323429e+01 
2.7252928e+03	1.8504447e+01 
2.7253928e+03	1.8480870e+01 
2.7254928e+03	1.8506921e+01 
2.7255928e+03	1.8506667e+01 
2.7256928e+03	1.8422601e+01 
2.7257928e+03	1.8363583e+01 
2.7258928e+03	1.8501777e+01 
2.7259928e+03	1.8496058e+01 
2.7260928e+03	1.8487168e+01 
2.7261928e+03	1.8430393e+01 
2.7262928e+03	1.8454644e+01 
2.7263928e+03	1.8403543e+01 
2.7264928e+03	1.8457678e+01 
2.7265928e+03	1.8435502e+01 
2.7266928e+03	1.8379614e+01 
2.7267928e+03	1.8110958e+01 
2.7268928e+03	1.6755785e+01 
2.7269928e+03	1.7548633e+01 
2.7270928e+03	1.8323612e+01 
2.7271928e+03	1.8394648e+01 
2.7272928e+03	1.8439180e+01 
2.7273928e+03	1.8266217e+01 
2.7274928e+03	1.7890507e+01 
2.7275928e+03	1.8438783e+01 
2.7276928e+03	1.8449925e+01 
2.7277928e+03	1.8452620e+01 
2.7278928e+03	1.8402580e+01 
2.7279928e+03	1.7728563e+01 
2.7280928e+03	1.8242308e+01 
2.7281928e+03	1.8395803e+01 
2.7282928e+03	1.8389160e+01 
2.7283928e+03	1.8426461e+01 
2.7284928e+03	1.8251105e+01 
2.7285928e+03	1.8416986e+01 
2.7286928e+03	1.8300185e+01 
2.7287928e+03	1.8395660e+01 
2.7288928e+03	1.8407945e+01 
2.7289928e+03	1.8072552e+01 
2.7290928e+03	1.8416560e+01 
2.7291928e+03	1.8245389e+01 
2.7292928e+03	1.8396317e+01 
2.7293928e+03	1.8337674e+01 
2.7294928e+03	1.7293215e+01 
2.7295928e+03	1.8012010e+01 
2.7296928e+03	1.8337515e+01 
2.7297928e+03	1.8404268e+01 
2.7298928e+03	1.8399814e+01 
2.7299928e+03	1.8387571e+01 
2.7300928e+03	1.8302773e+01 
2.7301928e+03	1.8391596e+01 
2.7302928e+03	1.7972695e+01 
2.7303928e+03	1.8334233e+01 
2.7304928e+03	1.8361886e+01 
2.7305928e+03	1.8339084e+01 
2.7306928e+03	1.8019050e+01 
2.7307928e+03	1.8320708e+01 
2.7308928e+03	1.8113731e+01 
2.7309928e+03	1.7928561e+01 
2.7310928e+03	1.7868489e+01 
2.7311928e+03	1.8174420e+01 
2.7312928e+03	1.8184086e+01 
2.7313928e+03	1.8108805e+01 
2.7314928e+03	1.8341451e+01 
2.7315928e+03	1.8277245e+01 
2.7316928e+03	1.8173600e+01 
2.7317928e+03	1.8350350e+01 
2.7318928e+03	1.8211554e+01 
2.7319928e+03	1.8278441e+01 
2.7320928e+03	1.8321616e+01 
2.7321928e+03	1.8264200e+01 
2.7322928e+03	1.8335830e+01 
2.7323928e+03	1.8252090e+01 
2.7324928e+03	1.8250257e+01 
2.7325928e+03	1.8273362e+01 
2.7326928e+03	1.8186170e+01 
2.7327928e+03	1.7793115e+01 
2.7328928e+03	1.8236907e+01 
2.7329928e+03	1.8087194e+01 
2.7330928e+03	1.8051608e+01 
2.7331928e+03	1.8284219e+01 
2.7332928e+03	1.7963012e+01 
2.7333928e+03	1.8068128e+01 
2.7334928e+03	1.8259921e+01 
2.7335928e+03	1.8021047e+01 
2.7336928e+03	1.7991888e+01 
2.7337928e+03	1.7749721e+01 
2.7338928e+03	1.8273235e+01 
2.7339928e+03	1.8235634e+01 
2.7340928e+03	1.7904465e+01 
2.7341928e+03	1.8046500e+01 
2.7342928e+03	1.8139690e+01 
2.7343928e+03	1.7769796e+01 
2.7344928e+03	1.8085690e+01 
2.7345928e+03	1.8076333e+01 
2.7346928e+03	1.8193337e+01 
2.7347928e+03	1.8240903e+01 
2.7348928e+03	1.8081775e+01 
2.7349928e+03	1.7942837e+01 
2.7350928e+03	1.8055785e+01 
2.7351928e+03	1.8232138e+01 
2.7352928e+03	1.8210386e+01 
2.7353928e+03	1.8209015e+01 
2.7354928e+03	1.8228871e+01 
2.7355928e+03	1.8178812e+01 
2.7356928e+03	1.8077325e+01 
2.7357928e+03	1.7919698e+01 
2.7358928e+03	1.8118849e+01 
2.7359928e+03	1.8182438e+01 
2.7360928e+03	1.8236145e+01 
2.7361928e+03	1.8235549e+01 
2.7362928e+03	1.7985699e+01 
2.7363928e+03	1.8214664e+01 
2.7364928e+03	1.8168173e+01 
2.7365928e+03	1.7890156e+01 
2.7366928e+03	1.8230113e+01 
2.7367928e+03	1.8132903e+01 
2.7368928e+03	1.8211843e+01 
2.7369928e+03	1.7903150e+01 
2.7370928e+03	1.7945306e+01 
2.7371928e+03	1.7982604e+01 
2.7372928e+03	1.8206334e+01 
2.7373928e+03	1.8160873e+01 
2.7374928e+03	1.8132909e+01 
2.7375928e+03	1.8173627e+01 
2.7376928e+03	1.8166612e+01 
2.7377928e+03	1.8177684e+01 
2.7378928e+03	1.7885049e+01 
2.7379928e+03	1.8085668e+01 
2.7380928e+03	1.7650965e+01 
2.7381928e+03	1.8161869e+01 
2.7382928e+03	1.7648363e+01 
2.7383928e+03	1.8149296e+01 
2.7384928e+03	1.8168711e+01 
2.7385928e+03	1.8102893e+01 
2.7386928e+03	1.7739570e+01 
2.7387928e+03	1.7981471e+01 
2.7388928e+03	1.7717393e+01 
2.7389928e+03	1.6960481e+01 
2.7390928e+03	1.7216446e+01 
2.7391928e+03	1.7991893e+01 
2.7392928e+03	1.7807291e+01 
2.7393928e+03	1.7511778e+01 
2.7394928e+03	1.7484484e+01 
2.7395928e+03	1.8051817e+01 
2.7396928e+03	1.8128077e+01 
2.7397928e+03	1.8053067e+01 
2.7398928e+03	1.7815348e+01 
2.7399928e+03	1.7916508e+01 
2.7400928e+03	1.7535783e+01 
2.7401928e+03	1.7864980e+01 
2.7402928e+03	1.7822116e+01 
2.7403928e+03	1.8098919e+01 
2.7404928e+03	1.8029567e+01 
2.7405928e+03	1.7791235e+01 
2.7406928e+03	1.8076939e+01 
2.7407928e+03	1.8106116e+01 
2.7408928e+03	1.7991911e+01 
2.7409928e+03	1.8085052e+01 
2.7410928e+03	1.7907026e+01 
2.7411928e+03	1.7959492e+01 
2.7412928e+03	1.7804139e+01 
2.7413928e+03	1.8067658e+01 
2.7414928e+03	1.8094405e+01 
2.7415928e+03	1.8105102e+01 
2.7416928e+03	1.8030022e+01 
2.7417928e+03	1.8094969e+01 
2.7418928e+03	1.8087636e+01 
2.7419928e+03	1.8021142e+01 
2.7420928e+03	1.8090923e+01 
2.7421928e+03	1.8091077e+01 
2.7422928e+03	1.8077308e+01 
2.7423928e+03	1.8083536e+01 
2.7424928e+03	1.8050894e+01 
2.7425928e+03	1.8044450e+01 
2.7426928e+03	1.7983997e+01 
2.7427928e+03	1.8069933e+01 
2.7428928e+03	1.7737754e+01 
2.7429928e+03	1.8028180e+01 
2.7430928e+03	1.7642423e+01 
2.7431928e+03	1.7986340e+01 
2.7432928e+03	1.7693005e+01 
2.7433928e+03	1.8036893e+01 
2.7434928e+03	1.7628894e+01 
2.7435928e+03	1.8027005e+01 
2.7436928e+03	1.7813294e+01 
2.7437928e+03	1.8037847e+01 
2.7438928e+03	1.8049929e+01 
2.7439928e+03	1.8016298e+01 
2.7440928e+03	1.7747297e+01 
2.7441928e+03	1.7981104e+01 
2.7442928e+03	1.8001744e+01 
2.7443928e+03	1.7951973e+01 
2.7444928e+03	1.7627792e+01 
2.7445928e+03	1.7319373e+01 
2.7446928e+03	1.7840562e+01 
2.7447928e+03	1.8008759e+01 
2.7448928e+03	1.8014011e+01 
2.7449928e+03	1.7937703e+01 
2.7450928e+03	1.7602518e+01 
2.7451928e+03	1.8015336e+01 
2.7452928e+03	1.8011513e+01 
2.7453928e+03	1.7976429e+01 
2.7454928e+03	1.7957587e+01 
2.7455928e+03	1.7667521e+01 
2.7456928e+03	1.7979595e+01 
2.7457928e+03	1.7945994e+01 
2.7458928e+03	1.7961349e+01 
2.7459928e+03	1.7936636e+01 
2.7460928e+03	1.7973335e+01 
2.7461928e+03	1.7989837e+01 
2.7462928e+03	1.7987583e+01 
2.7463928e+03	1.7981174e+01 
2.7464928e+03	1.7613642e+01 
2.7465928e+03	1.7954038e+01 
2.7466928e+03	1.7940235e+01 
2.7467928e+03	1.7959526e+01 
2.7468928e+03	1.7427957e+01 
2.7469928e+03	1.7949304e+01 
2.7470928e+03	1.7964454e+01 
2.7471928e+03	1.7908037e+01 
2.7472928e+03	1.7932916e+01 
2.7473928e+03	1.7860438e+01 
2.7474928e+03	1.7819775e+01 
2.7475928e+03	1.7949028e+01 
2.7476928e+03	1.7902980e+01 
2.7477928e+03	1.7651851e+01 
2.7478928e+03	1.7764823e+01 
2.7479928e+03	1.7387342e+01 
2.7480928e+03	1.7816771e+01 
2.7481928e+03	1.7554552e+01 
2.7482928e+03	1.7613565e+01 
2.7483928e+03	1.7729366e+01 
2.7484928e+03	1.7929997e+01 
2.7485928e+03	1.7481427e+01 
2.7486928e+03	1.7858608e+01 
2.7487928e+03	1.7919205e+01 
2.7488928e+03	1.7912983e+01 
2.7489928e+03	1.7436309e+01 
2.7490928e+03	1.7856234e+01 
2.7491928e+03	1.7550782e+01 
2.7492928e+03	1.7777589e+01 
2.7493928e+03	1.7646458e+01 
2.7494928e+03	1.7853103e+01 
2.7495928e+03	1.7442475e+01 
2.7496928e+03	1.7837634e+01 
2.7497928e+03	1.7823568e+01 
2.7498928e+03	1.7629425e+01 
2.7499928e+03	1.7889605e+01 
2.7500928e+03	1.7891854e+01 
2.7501928e+03	1.7875378e+01 
2.7502928e+03	1.7865930e+01 
2.7503928e+03	1.7830734e+01 
2.7504928e+03	1.7760714e+01 
2.7505928e+03	1.7832537e+01 
2.7506928e+03	1.7835387e+01 
2.7507928e+03	1.7869119e+01 
2.7508928e+03	1.7637777e+01 
2.7509928e+03	1.7685250e+01 
2.7510928e+03	1.7842845e+01 
2.7511928e+03	1.7775548e+01 
2.7512928e+03	1.7461244e+01 
2.7513928e+03	1.7778768e+01 
2.7514928e+03	1.7838670e+01 
2.7515928e+03	1.7838578e+01 
2.7516928e+03	1.7832880e+01 
2.7517928e+03	1.7494885e+01 
2.7518928e+03	1.7776448e+01 
2.7519928e+03	1.7818289e+01 
2.7520928e+03	1.7819178e+01 
2.7521928e+03	1.7722728e+01 
2.7522928e+03	1.7826164e+01 
2.7523928e+03	1.7820583e+01 
2.7524928e+03	1.7660284e+01 
2.7525928e+03	1.7819458e+01 
2.7526928e+03	1.7806043e+01 
2.7527928e+03	1.7321515e+01 
2.7528928e+03	1.7805687e+01 
2.7529928e+03	1.7802113e+01 
2.7530928e+03	1.7802476e+01 
2.7531928e+03	1.7791212e+01 
2.7532928e+03	1.7741993e+01 
2.7533928e+03	1.7791908e+01 
2.7534928e+03	1.7785828e+01 
2.7535928e+03	1.7784941e+01 
2.7536928e+03	1.7771991e+01 
2.7537928e+03	1.7611444e+01 
2.7538928e+03	1.7695075e+01 
2.7539928e+03	1.7412875e+01 
2.7540928e+03	1.7746986e+01 
2.7541928e+03	1.7493336e+01 
2.7542928e+03	1.7705441e+01 
2.7543928e+03	1.7681079e+01 
2.7544928e+03	1.7447608e+01 
2.7545928e+03	1.7599553e+01 
2.7546928e+03	1.7736689e+01 
2.7547928e+03	1.7366712e+01 
2.7548928e+03	1.7724884e+01 
2.7549928e+03	1.7253968e+01 
2.7550928e+03	1.7605976e+01 
2.7551928e+03	1.7548592e+01 
2.7552928e+03	1.7720375e+01 
2.7553928e+03	1.7409595e+01 
2.7554928e+03	1.7696953e+01 
2.7555928e+03	1.7713955e+01 
2.7556928e+03	1.7702727e+01 
2.7557928e+03	1.7632396e+01 
2.7558928e+03	1.7433591e+01 
2.7559928e+03	1.7614171e+01 
2.7560928e+03	1.7618389e+01 
2.7561928e+03	1.7587890e+01 
2.7562928e+03	1.7568092e+01 
2.7563928e+03	1.7226831e+01 
2.7564928e+03	1.7114747e+01 
2.7565928e+03	1.7589171e+01 
2.7566928e+03	1.7617106e+01 
2.7567928e+03	1.7494950e+01 
2.7568928e+03	1.7359024e+01 
2.7569928e+03	1.7470058e+01 
2.7570928e+03	1.6998180e+01 
2.7571928e+03	1.7364435e+01 
2.7572928e+03	1.7552171e+01 
2.7573928e+03	1.7582322e+01 
2.7574928e+03	1.7600649e+01 
2.7575928e+03	1.7268515e+01 
2.7576928e+03	1.7480362e+01 
2.7577928e+03	1.7557249e+01 
2.7578928e+03	1.7432999e+01 
2.7579928e+03	1.7572569e+01 
2.7580928e+03	1.7410299e+01 
2.7581928e+03	1.7518912e+01 
2.7582928e+03	1.7561359e+01 
2.7583928e+03	1.7565752e+01 
2.7584928e+03	1.7420835e+01 
2.7585928e+03	1.7369165e+01 
2.7586928e+03	1.7500148e+01 
2.7587928e+03	1.7573366e+01 
2.7588928e+03	1.7579864e+01 
2.7589928e+03	1.7564114e+01 
2.7590928e+03	1.7369455e+01 
2.7591928e+03	1.7574232e+01 
2.7592928e+03	1.7543849e+01 
2.7593928e+03	1.7538973e+01 
2.7594928e+03	1.7326568e+01 
2.7595928e+03	1.7545953e+01 
2.7596928e+03	1.7545275e+01 
2.7597928e+03	1.7267580e+01 
2.7598928e+03	1.7448869e+01 
2.7599928e+03	1.7363890e+01 
2.7600928e+03	1.7300604e+01 
2.7601928e+03	1.7316897e+01 
2.7602928e+03	1.7578655e+01 
2.7603928e+03	1.7577918e+01 
2.7604928e+03	1.7559859e+01 
2.7605928e+03	1.7477394e+01 
2.7606928e+03	1.7549104e+01 
2.7607928e+03	1.7565439e+01 
2.7608928e+03	1.7581973e+01 
2.7609928e+03	1.7581005e+01 
2.7610928e+03	1.7574697e+01 
2.7611928e+03	1.7582733e+01 
2.7612928e+03	1.7547098e+01 
2.7613928e+03	1.7577302e+01 
2.7614928e+03	1.7569726e+01 
2.7615928e+03	1.7564520e+01 
2.7616928e+03	1.7228208e+01 
2.7617928e+03	1.7401152e+01 
2.7618928e+03	1.7544598e+01 
2.7619928e+03	1.7568164e+01 
2.7620928e+03	1.7436286e+01 
2.7621928e+03	1.7452015e+01 
2.7622928e+03	1.7573773e+01 
2.7623928e+03	1.7071915e+01 
2.7624928e+03	1.7119076e+01 
2.7625928e+03	1.7470509e+01 
2.7626928e+03	1.7497718e+01 
2.7627928e+03	1.7219345e+01 
2.7628928e+03	1.7521095e+01 
2.7629928e+03	1.7532759e+01 
2.7630928e+03	1.6960379e+01 
2.7631928e+03	1.7469488e+01 
2.7632928e+03	1.7505669e+01 
2.7633928e+03	1.7555698e+01 
2.7634928e+03	1.7553046e+01 
2.7635928e+03	1.7552580e+01 
2.7636928e+03	1.7533346e+01 
2.7637928e+03	1.7543210e+01 
2.7638928e+03	1.7528022e+01 
2.7639928e+03	1.7457802e+01 
2.7640928e+03	1.7527585e+01 
2.7641928e+03	1.7531446e+01 
2.7642928e+03	1.7516801e+01 
2.7643928e+03	1.7529330e+01 
2.7644928e+03	1.7526342e+01 
2.7645928e+03	1.7509220e+01 
2.7646928e+03	1.7440488e+01 
2.7647928e+03	1.7472174e+01 
2.7648928e+03	1.7512741e+01 
2.7649928e+03	1.7331705e+01 
2.7650928e+03	1.7333396e+01 
2.7651928e+03	1.7409682e+01 
2.7652928e+03	1.7442779e+01 
2.7653928e+03	1.7170858e+01 
2.7654928e+03	1.7504582e+01 
2.7655928e+03	1.7510352e+01 
2.7656928e+03	1.7449843e+01 
2.7657928e+03	1.7203256e+01 
2.7658928e+03	1.7371885e+01 
2.7659928e+03	1.7436265e+01 
2.7660928e+03	1.7253797e+01 
2.7661928e+03	1.6493890e+01 
2.7662928e+03	1.7327847e+01 
2.7663928e+03	1.7451092e+01 
2.7664928e+03	1.7468739e+01 
2.7665928e+03	1.7400723e+01 
2.7666928e+03	1.7382351e+01 
2.7667928e+03	1.7446424e+01 
2.7668928e+03	1.7218142e+01 
2.7669928e+03	1.7454161e+01 
2.7670928e+03	1.7469148e+01 
2.7671928e+03	1.7253551e+01 
2.7672928e+03	1.7287230e+01 
2.7673928e+03	1.7256131e+01 
2.7674928e+03	1.7154732e+01 
2.7675928e+03	1.7183578e+01 
2.7676928e+03	1.7200615e+01 
2.7677928e+03	1.7460327e+01 
2.7678928e+03	1.7425699e+01 
2.7679928e+03	1.7378399e+01 
2.7680928e+03	1.7183900e+01 
2.7681928e+03	1.7446556e+01 
2.7682928e+03	1.7433580e+01 
2.7683928e+03	1.7449584e+01 
2.7684928e+03	1.7445824e+01 
2.7685928e+03	1.7444550e+01 
2.7686928e+03	1.7437402e+01 
2.7687928e+03	1.7428848e+01 
2.7688928e+03	1.7109197e+01 
2.7689928e+03	1.7426852e+01 
2.7690928e+03	1.7042388e+01 
2.7691928e+03	1.7285664e+01 
